Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,25.625,24.28125,25.21875,24.78125,1619000.0,19.740154266357422
2000-01-04,24.625,24.25,24.625,24.34375,966000.0,19.391643524169922
2000-01-05,24.3125,23.25,24.0625,23.5234375,952200.0,18.738197326660156
2000-01-06,24.28125,23.46875,23.5,24.21875,925400.0,19.29207992553711
2000-01-07,25.09375,24.25,24.34375,25.0625,763800.0,19.964189529418945
2000-01-10,25.9375,25.3125,25.625,25.875,757200.0,20.611406326293945
2000-01-11,25.59375,24.5625,25.5,25.21875,1092200.0,20.088651657104492
2000-01-12,25.5625,24.6875,25.21875,25.09375,1190400.0,19.989078521728516
2000-01-13,25.46875,24.875,25.09375,25.1875,866800.0,20.06375503540039
2000-01-14,26.34375,25.1875,25.1875,26.34375,1422600.0,20.984792709350586
2000-01-18,27.0,25.8125,26.0,26.59375,1564400.0,21.183937072753906
2000-01-19,27.0,26.0625,26.59375,26.84375,893000.0,21.38309097290039
2000-01-20,27.0625,26.53125,26.875,26.84375,1044200.0,21.38309097290039
2000-01-21,27.75,26.4375,26.71875,26.75,1159600.0,21.308406829833984
2000-01-24,27.9375,26.78125,27.0625,27.0,1682600.0,21.507543563842773
2000-01-25,27.6875,26.59375,27.125,27.0625,796400.0,21.557336807250977
2000-01-26,27.8125,26.75,27.0,27.625,953600.0,22.005407333374023
2000-01-27,27.59375,25.8125,27.5,26.59375,1138200.0,21.183937072753906
2000-01-28,26.5625,25.71875,26.53125,25.96875,1344200.0,20.686084747314453
2000-01-31,25.96875,24.75,25.5,25.5625,2393400.0,20.36248016357422
2000-02-01,25.96875,25.375,25.875,25.875,1458800.0,20.611406326293945
2000-02-02,26.96875,25.34375,25.875,25.71875,1098200.0,20.486934661865234
2000-02-03,26.5625,25.71875,25.75,25.90625,669600.0,20.63629913330078
2000-02-04,26.09375,25.375,25.9375,25.40625,261200.0,20.238012313842773
2000-02-07,25.4375,24.59375,25.4375,25.1875,815400.0,20.06375503540039
2000-02-08,25.03125,24.5,25.0,25.0,1382000.0,19.914403915405273
2000-02-09,25.5,24.125,25.5,25.21875,913400.0,20.088651657104492
2000-02-10,25.15625,24.5,25.0,24.9375,1710600.0,19.86461639404297
2000-02-11,25.0625,24.53125,25.0,24.875,1317600.0,19.814828872680664
2000-02-14,24.9375,24.34375,24.9375,24.6875,468200.0,19.665468215942383
2000-02-15,25.15625,24.375,24.5625,24.96875,614800.0,19.889501571655273
2000-02-16,25.6875,24.71875,25.25,24.96875,401800.0,19.889501571655273
2000-02-17,25.71875,24.9375,25.0625,25.5,704800.0,20.312686920166016
2000-02-18,25.6875,25.4375,25.53125,25.5625,718200.0,20.36248016357422
2000-02-22,25.8125,24.9375,25.4375,25.8125,541000.0,20.56161880493164
2000-02-23,25.8125,25.3125,25.8125,25.5,506600.0,20.312686920166016
2000-02-24,25.6875,23.40625,25.6875,24.1875,930800.0,19.26718521118164
2000-02-25,23.9375,23.03125,23.9375,23.21875,588800.0,18.495498657226562
2000-02-28,23.5,20.75,23.09375,22.96875,2444200.0,18.296350479125977
2000-02-29,23.28125,21.28125,23.125,21.6875,1811000.0,17.27573585510254
2000-03-01,22.75,22.125,22.5,22.5,2103400.0,17.92296600341797
2000-03-02,23.0,22.15625,22.375,22.28125,1237800.0,17.74871253967285
2000-03-03,23.03125,22.46875,22.5625,22.875,783000.0,18.2216739654541
2000-03-06,23.1875,22.375,23.0,22.53125,991000.0,17.94785499572754
2000-03-07,21.3125,19.0625,21.3125,20.625,3292000.0,16.429380416870117
2000-03-08,21.125,20.0,20.875,21.0625,2600600.0,16.77787971496582
2000-03-09,21.5625,20.625,21.15625,21.5,704600.0,17.126388549804688
2000-03-10,22.125,19.875,22.125,20.0,2179600.0,15.931519508361816
2000-03-13,20.5,19.5625,19.75,20.125,1294800.0,16.031085968017578
2000-03-14,20.8125,20.03125,20.34375,20.28125,1317600.0,16.175649642944336
2000-03-15,22.53125,20.03125,20.3125,22.5,1352000.0,17.94525146484375
2000-03-16,23.96875,21.4375,22.5,23.59375,1331000.0,18.817596435546875
2000-03-17,23.59375,22.0,23.59375,22.46875,878600.0,17.920330047607422
2000-03-20,22.8125,21.53125,22.125,22.3125,1322400.0,17.795713424682617
2000-03-21,23.3125,22.8125,23.1875,23.25,1133400.0,18.543426513671875
2000-03-22,24.4375,23.28125,23.4375,24.25,2251200.0,19.340993881225586
2000-03-23,25.3125,23.9375,24.25,25.1875,1509000.0,20.088712692260742
2000-03-24,25.375,23.4375,25.21875,24.25,961800.0,19.340993881225586
2000-03-27,24.25,22.28125,24.25,22.875,1468800.0,18.244333267211914
2000-03-28,24.34375,21.78125,22.875,24.25,2732000.0,19.340993881225586
2000-03-29,24.5625,23.96875,24.25,24.5,2154400.0,19.540386199951172
2000-03-30,25.53125,24.5,24.5,25.25,1788400.0,20.138559341430664
2000-03-31,26.625,25.0,26.1875,25.03125,2445600.0,19.96409034729004
2000-04-03,26.1875,25.03125,25.03125,25.34375,991800.0,20.21333122253418
2000-04-04,26.15625,24.59375,25.25,25.34375,1592600.0,20.21333122253418
2000-04-05,26.90625,25.40625,25.40625,26.375,2084000.0,21.03582191467285
2000-04-06,26.40625,25.5,26.28125,26.3125,1964600.0,20.985977172851562
2000-04-07,26.75,26.15625,26.5,26.65625,963400.0,21.2601375579834
2000-04-10,27.15625,26.5,26.75,26.84375,905600.0,21.409679412841797
2000-04-11,26.84375,25.5,26.84375,25.6875,2417000.0,20.487497329711914
2000-04-12,26.1875,24.40625,25.8125,25.65625,2470600.0,20.462575912475586
2000-04-13,26.53125,25.125,25.28125,25.96875,1335800.0,20.711811065673828
2000-04-14,25.0,23.5,25.0,23.5,1813800.0,18.742822647094727
2000-04-17,24.1875,22.96875,23.3125,24.1875,3380600.0,19.2911434173584
2000-04-18,24.1875,23.125,24.15625,23.5,1437200.0,18.742822647094727
2000-04-19,23.375,23.0,23.25,23.1875,1300800.0,18.493579864501953
2000-04-20,23.53125,23.1875,23.25,23.3125,388800.0,18.593273162841797
2000-04-24,23.125,22.53125,23.0,22.8125,932600.0,18.194494247436523
2000-04-25,22.78125,21.625,22.78125,21.84375,2304000.0,17.421844482421875
2000-04-26,21.9375,21.09375,21.9375,21.09375,2658000.0,16.823673248291016
2000-04-27,21.625,20.65625,21.09375,21.21875,2169000.0,16.923368453979492
2000-04-28,22.125,20.90625,21.28125,22.09375,1394600.0,17.621234893798828
2000-05-01,22.375,21.59375,22.0,21.75,829800.0,17.347074508666992
2000-05-02,22.6875,21.6875,21.78125,22.1875,1383600.0,17.69600486755371
2000-05-03,22.71875,21.65625,22.375,21.6875,1357800.0,17.297229766845703
2000-05-04,21.78125,21.28125,21.75,21.53125,1121800.0,17.172603607177734
2000-05-05,21.6875,20.5625,21.4375,21.53125,1449200.0,17.172603607177734
2000-05-08,21.5625,21.25,21.25,21.40625,555200.0,17.072912216186523
2000-05-09,21.78125,21.09375,21.375,21.53125,1677200.0,17.172603607177734
2000-05-10,22.84375,21.59375,21.625,22.25,1331800.0,17.74585723876953
